Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2020 Mercedes Benz CLA45S / 70k Mileage / Panoramic Sunroof / 360 Camera System / Burmaster Surround Sound system / Valeno Exhaust System,Mercedes-Benz,CLA45 AMG,2020,Coupe,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,Grey,325000,"RM 4,213/month",http://schema.org/UsedCondition,5,"Selangor, Cheras ","Sales Agent        
    "
2016 MINI Clubman 2.0 Cooper S Wagon LADY OWNER FULL SERVICE RECORD,MINI,Clubman,2016,Wagon,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,White,89900,"RM 1,165/month",http://schema.org/UsedCondition,5,"Selangor, Serdang ","Sales Agent        
    "
2016 Perodua AXIA 1.0 G Hatchback - FREE 1 YEAR EXTENDED WARRANTY - ORIGINAL MILEAGE - TIP TOP CONDITION,Perodua,AXIA,2016,Hatchback,Petrol - Unleaded (ULP),130 - 135K KM    ,Automatic,Blue,18800,RM 244/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Jalan Ipoh ","Sales Agent        
    "
2015 Perodua Myvi 1.3 G - FREE 1 YEAR EXTENDED WARRANTY - ORIGINAL MILEAGE - CREDIT FINANCING AVAILABLE,Perodua,Myvi,2015,Hatchback,Petrol - Unleaded (ULP),145 - 150K KM    ,Automatic,Gold,21000,RM 272/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Jalan Ipoh ","Sales Agent        
    "
2015 Perodua Myvi 1.5 SE Hatchback - FREE 1 YEAR EXTENDED WARRANTY - FREE 1 YEAR SERVICING - TIP TOP CONDITION - CREDIT FINANCING AVAILABLE,Perodua,Myvi,2015,Hatchback,Petrol - Unleaded (ULP),175 - 180K KM    ,Automatic,Blue,24800,RM 322/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Jalan Ipoh ","Sales Agent        
    "
2015 Honda Jazz 1.5 E i-VTEC Hatchback,Honda,Jazz,2015,Hatchback,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Grey,46999,RM 609/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent            

        "
2015 Mercedes-Benz E300 2.1 BlueTEC / 99k Mileage / Converted W213 AMG Facelift / Hybrid Battery Replaced,Mercedes-Benz,E300,2015,Sedan,Hybrid,95 - 100K KM    ,Automatic,Grey,55800,RM 723/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Sales Agent        
    "
HAKIM PROTON JB 2024 Proton Iriz 1.6 Executive Hatchback,Proton,Iriz,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,White,56800,RM 736/month,http://schema.org/NewCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
HAKIM PROTON JB 2024 Proton Persona 1.6 Standard Sedan,Proton,Persona,2024,Sedan,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,Maroon,49500,RM 642/month,http://schema.org/NewCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
HAKIM PROTON JB 2024 Proton X90 1.5 Premium SUV,Proton,X90,2024,SUV,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,Grey,148700,"RM 1,928/month",http://schema.org/NewCondition,7,"Johor, Johor Bahru ","Sales Agent        
    "
2016 Mercedes-Benz GLC250 2.0 4MATIC SUV,Mercedes-Benz,GLC250,2016,SUV,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,White,135800,"RM 1,761/month",http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan ","Sales Agent        
    "
2017 BMW 118i 1.5 M Sport Hatchback,BMW,118i,2017,Hatchback,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Blue,72800,RM 944/month,http://schema.org/UsedCondition,5,"Selangor, Seri Kembangan ","Sales Agent        
    "
2024 Proton X70 1.5 TGDI Premium SUV,Proton,X70,2024,SUV,Petrol - Unleaded (ULP),10 - 15K KM    ,Automatic,Bronze,99000,"RM 1,283/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
Honda  Civic Type R FK8 MUGEN SPEC ORIGINAL 5AA MILEAGE 3KM,Honda,Civic,2021,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM    ,Manual,White,265000,"RM 3,436/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Pandan Perdana ","Dealer        
    "
2024 BYD Sealion 7 0.0 Premium SUV - FREE WALLBOX,BYD,Sealion 7,2024,SUV,Electric,0 - 5K KM    ,Automatic,Others,183800,"RM 2,383/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras ","Sales Agent        
    "
2018 Volkswagen The Beetle 1.2 TSI Sport Coupe,Volkswagen,Beetle,2018,Coupe,Petrol - Unleaded (ULP),68000 KM    ,Automatic,Red,86888,"RM 1,126/month",http://schema.org/UsedCondition,4,"Selangor, Shah Alam ","Sales Agent        
    "
New Facelift Monthly RM3000 Price Negotiable 6 years warranty 2019 Mercedes-Benz GLC300 2.0 4MATIC AMG Line Coupe,Mercedes-Benz,GLC300,2019,Coupe,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,Black,321900,"RM 4,173/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ","Sales Agent        
    "
JBL SOUND SYSTEM/HIGH SPEC/PILOT SEAT/LEATHER SEAT/4 CAM/REAR MONITOR/BSM/PWR BOOT/ELECTRONIC SEAT/READY STOCK/2021 Toyota Alphard 2.5 S C Package MPV,Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,White,243000,"RM 3,150/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
2013 Perodua Myvi 1.5 SE Hatchback,Perodua,Myvi,2013,Hatchback,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,Silver,17800,RM 231/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
2021 Perodua AXIA 1.0 GXtra Hatchback One Owner,Perodua,AXIA,2021,Hatchback,Petrol - Unleaded (ULP),60 - 65K KM    ,Automatic,Silver,25800,RM 334/month,http://schema.org/UsedCondition,5,"Johor, Kluang ","Sales Agent        
    "
2023 Toyota Vellfire 2.4T Z Premier MPV 5Yrs Warranty Full spec,Toyota,Vellfire,2023,MPV,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,White,485000,"RM 6,288/month",http://schema.org/RefurbishedCondition,7,"Johor, Johor Bahru ","Broker        
    "
2024 Toyota Hilux 2.4 E Dual Cab Pickup Truck,Toyota,Hilux,2024,Pickup Truck,Diesel,0 - 5K KM    ,Automatic,Silver,109775,"RM 1,423/month",http://schema.org/NewCondition,5,"Melaka, Ayer Keroh ","Sales Agent        
    "
2020 Suzuki Swift 1.4 Auto Sport Hatchback,Suzuki,Swift,2020,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Yellow,110000,"RM 1,426/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam ","Sales Agent        
    "
2023 Toyota Hilux 2.4/2.8 Pickup Truck PRE-REG SPECIAL OFFER OWNBUSINESS TAK STRONG CAN KAWTIM,Toyota,Hilux,2023,Pickup Truck,Diesel,0 - 5K KM    ,Automatic,Silver,140000,"RM 1,815/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Batu Caves / Selayang ","Sales Agent        
    "
2024 Perodua Myvi 1.5 AV Hatchback RDY STOCK/GAJI RENDAH PUN LEPAS,Perodua,Myvi,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,Maroon,60000,RM 778/month,http://schema.org/NewCondition,5,"Johor, Batu Pahat ","Sales Agent        
    "
2024 JAECOO J7 1.6 SUV,JAECOO,J7,2024,SUV,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,Green,138800,"RM 1,799/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras ","Sales Agent        
    "
2022 Toyota GR86 2.4 RZ Coupe Toms B/Kit KW Adjustable HKS FULL EXHAUST SYSTEM,Toyota,GR86,2022,Coupe,Petrol - Unleaded (ULP),5 - 10K KM    ,Manual,White,193800,"RM 2,512/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya ","Sales Agent        
    "
2021 Toyota GR Supra 3.0 RZ Coupe Horizon Blue Special Edition,Toyota,GR Supra,2021,Coupe,Petrol - Unleaded (ULP),20 - 25K KM    ,Automatic,Blue,386000,"RM 5,004/month",http://schema.org/RefurbishedCondition,2,"Selangor, Petaling Jaya ","Sales Agent        
    "
2020 Mercedes-Benz C200 2.0 AMG Line Sedan*Accident Free*Low Mileage*Tip Top Condition*,Mercedes-Benz,C200,2020,Sedan,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Blue,165000,"RM 2,139/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
2020 Japan Unreg Jeep Wrangler 3.6 Unlimited Sport SUV,Jeep,Wrangler,2020,SUV,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,Grey,268000,"RM 3,474/month",http://schema.org/RefurbishedCondition,5,"Selangor, Cheras ","Sales Agent        
    "
2021 SPORTCHRONO 4CAM Porsche Macan 2.0 SUV,Porsche,Macan,2021,SUV,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,White,399000,"RM 5,173/month",http://schema.org/RefurbishedCondition,5,"Selangor, Cheras ","Sales Agent        
    "
2023 Lexus NX350 2.4 F Sport SUV,Lexus,NX350,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,Others,332000,"RM 4,304/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
2022 Lexus NX250 2.5 Luxury SUV,Lexus,NX250,2022,SUV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,259000,"RM 3,358/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
2021 Volkswagen Arteon 2.0 R-line 4MOTION Fastback Hatchback,Volkswagen,Arteon,2021,Hatchback,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,White,164000,"RM 2,126/month",http://schema.org/UsedCondition,5,"Johor, Skudai ","Sales Agent        
    "
"Promo 2024 RM49,900 for Kaicene Chana Era Starr II Steel, Wooden, Box, Luton Box",Kaicene,Era Star II,2024,Cab Chassis,Petrol - Unleaded (ULP),0 - 5K KM    ,Manual,White,49900,RM 647/month,http://schema.org/NewCondition,5,"Selangor, Bandar Baru Bangi ","Sales Agent        
    "
"Promo Chana Era Star II for Steel,Wooden,Luton Box",Kaicene,Era Star II,2024,Cab Chassis,Petrol - Unleaded (ULP),0 - 5K KM    ,Manual,White,49900,RM 647/month,http://schema.org/NewCondition,5,"Selangor, Petaling Jaya ","Sales Agent        
    "
2024 New Foton CS2L 18 Seater Window Van,Foton,View,2024,Van,Diesel,0 - 5K KM    ,Manual,White,151000,"RM 1,958/month",http://schema.org/NewCondition,14,"Kuala Lumpur, Bangsar ","Sales Agent        
    "
2024 New Foton C2  - Window /Panel (Auto/Manual),Foton,View,2024,Van,Diesel,0 - 5K KM    ,Automatic,White,98800,"RM 1,281/month",http://schema.org/NewCondition,2,"Kuala Lumpur, Bangsar ","Sales Agent        
    "
"Promo 2024 RM49,900 for Kaicene Chana Era Starr II",Kaicene,Era Star II,2024,Cab Chassis,Petrol - Unleaded (ULP),0 - 5K KM    ,Manual,White,49900,RM 647/month,http://schema.org/NewCondition,5,"Selangor, Shah Alam ","Sales Agent        
    "
2024 Foton View 2.0 CS2 Van,Foton,View,2024,Van,Diesel,0 - 5K KM    ,Automatic,White,131800,"RM 1,709/month",http://schema.org/NewCondition,14,"Kuala Lumpur, Bangsar ","Sales Agent        
    "
2021 MINI Countryman 2.0 Cooper S Sports SUV,MINI,Countryman,2021,SUV,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Silver,167000,"RM 2,165/month",http://schema.org/UsedCondition,5,"Johor, Skudai ","Sales Agent        
    "
2014 Kia Optima K5 2.0 Sedan,Kia,Optima K5,2014,Sedan,Petrol - Unleaded (ULP),95 - 100K KM    ,Automatic,Grey,41800,RM 542/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
2022 BMW X1 1.5 sDrive18i SUV,BMW,X1,2022,SUV,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,Grey,147800,"RM 1,916/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
2019 Toyota Vios 1.5 G Sedan FREE  2 YEAR WARRANTY,Toyota,Vios,2019,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Others,56888,RM 738/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Sales Agent        
    "
2018 Kia Sportage 2.0 QL SUV FULL SERVICE RECORD FREE 2 YEAR  WARRANTY,Kia,Sportage,2018,SUV,Petrol - Unleaded (ULP),65 - 70K KM    ,Automatic,White,51888,RM 673/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Sales Agent        
    "
2019 Honda N-Box Custom 0.7 G L Hatchback,Honda,N-Box Custom,2019,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM    ,Automatic,White,89000,"RM 1,154/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
2016 Proton Preve 1.6 CFE Premium Sedan FREE 2  YEAR WARRANTY,Proton,Preve,2016,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,White,21888,RM 284/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Sales Agent        
    "
2011 Perodua Myvi 1.3 EZI Hatchback FREE 2 YEAR  WARRANTY,Perodua,Myvi,2011,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,White,15888,RM 206/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Sales Agent        
    "
2023 Toyota Harrier 2.0 Z SUV,Toyota,Harrier,2022,SUV,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,Red,226000,"RM 2,930/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Chan Sow Lin ","Sales Agent        
    "
2021 Mercedes-Benz G400 2.9 d AMG Line SUV,Mercedes-Benz,G400,2021,SUV,Diesel,40 - 45K KM    ,Automatic,Black,788000,"RM 10,216/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Ampang Hilir ","Sales Agent        
    "
2024 Honda Civic 1.5 RS VTEC Sedan,Honda,Civic,2024,Sedan,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,White,137800,"RM 1,786/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
ORI 38K KM ONLY/ CHRONO/ RED INTERIOR/ MEMORY SEATS/ 360 CAMERA/ 2019 Porsche Macan 2.0 UNREG HIGH SPECS,Porsche,Macan,2019,SUV,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,White,288000,"RM 3,734/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, KLCC ","Dealer        
    "
2021 HONDA CIVIC FL1 LX 1.5 TURBO JAPAN SPEC *GRADE 4.5 UNIT/FRONT BUMPER LIPS/REAR SPOILER/REVERSE CAMERA/CMBS/BSM/LDA/18INCH RMP RACING ALLOY WHEEL*,Honda,Civic,2021,Hatchback,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,White,155000,"RM 2,009/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Sri Gombak ","Sales Agent        
    "
2014 Proton Saga 1.3 SV Sedan/Blacklist Can Loan/No License Can Loan/1 Year Warranty/Batu 9 Cheras (CARLIST CASH REBATE UP TO 10 PERCENT T&C),Proton,Saga,2014,Sedan,Petrol - Unleaded (ULP),130 - 135K KM    ,Automatic,White,12800,RM 166/month,http://schema.org/UsedCondition,5,"Selangor, Cheras ","Dealer        
    "
2017 Mercedes-Benz E200 2.0 AMG Sedan- 1 Owner/Good Condition/Accident & Flood Free/Full Service /Car for sale/ Free Try Loan,Mercedes-Benz,E200,2017,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Black,146800,"RM 1,903/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
2020 Toyota Voxy ZS Kirameki FREE ANDROID PLAYER Y.E.S *HIGH IN TRADE IN *FREE GIFT WORTH RM3000 *WARRANTY 5 YRS,Toyota,Voxy,2020,MPV,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,Black,135000,"RM 1,750/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Ampang Hilir ","Dealer        
    "
2023 Honda Civic 1.5 RS VTEC Sedan,Honda,Civic,2023,Sedan,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,White,120000,"RM 1,556/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru ","Sales Agent        
    "
MODELISTA PANAROMICROOF HIGHSPEC PREMIUM ADVANCE PROMO Harrier 2.0 Premium Modellista CARKING,Toyota,Harrier,2014,SUV,Petrol - Unleaded (ULP),110 - 115K KM    ,Automatic,White,83999,"RM 1,089/month",http://schema.org/UsedCondition,5,"Selangor, Jenjarom ","Dealer            

        "
[PRE-REG/DEMO] 2024 BYD Seal Premium ER Sedan,BYD,Seal,2024,Sedan,Electric,0 - 5K KM    ,Automatic,Black,154800,"RM 2,007/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Jln Tun Razak ","Sales Agent        
    "
2019 BMW 330i 2.0 M Sport FULL SERVICE RECORD with BMW MALAYSIA 30k km Only G20 M-SPORT,BMW,330i,2019,Sedan,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,Orange,182800,"RM 2,370/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2010 Toyota Camry 2.0 G Sedan*nice no6262*,Toyota,Camry,2010,Sedan,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,White,28888,RM 375/month,http://schema.org/UsedCondition,5,"Johor, Skudai ","Sales Agent        
    "
2021 Nissan Navara 2.5 V Dual Cab Pickup Truck,Nissan,Navara,2021,Pickup Truck,Diesel,45 - 50K KM    ,Automatic,Black,88000,"RM 1,141/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya ","Sales Agent        
    "
2021 Toyota Corolla Sport 1.2 G Z Hatchback,Toyota,Corolla Sport,2021,Hatchback,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Black,135000,"RM 1,750/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya ","Sales Agent        
    "
2020 Toyota Alphard 2.5 G S C Package MPV,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,240000,"RM 3,111/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya ","Sales Agent        
    "
BRAND NEW 2023 Mercedes-Benz A45 S Facelift 4Matic+ AMG Fully Imported 2.0L with 4 Years Mercedes Malaysia Warranty,Mercedes-Benz,A45 AMG,2023,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM    ,Automatic,Black,429888,"RM 5,573/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Mont Kiara ","Dealer        
    "
2024 Toyota Hilux - Year-End Promotion,Toyota,Hilux,2024,Pickup Truck,Diesel,0 - 5K KM    ,Automatic,White,109800,"RM 1,423/month",http://schema.org/NewCondition,5,"Selangor, Subang Jaya ","Broker        
    "
2018 Lamborghini Aventador 6.5 SVJ V12,Lamborghini,Aventador,2018,Coupe,Petrol - Unleaded (ULP),30 - 35K KM    ,Automatic,Blue,2699000,"RM 34,991/month",http://schema.org/UsedCondition,2,"Kuala Lumpur, Setapak ","Dealer        
    "
2021 Toyota Yaris 1.5 G FACELIFT / 55K FULL SERVICE RECORD TOYOTA / 360 CAMERA / LEATHER SEAT / KEYLESS PUSHSTART / FREE WARRANTY,Toyota,Yaris,2021,Hatchback,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,61770,RM 801/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2021 Honda Civic 1.8 S Sedan / 43K FULL SERVICE RECORD / UNDER WARRANTY,Honda,Civic,2021,Sedan,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,White,87770,"RM 1,138/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2020 Toyota Vios 1.5 E / 44K MILEAGE / FREE WARRANTY / LEATHER SEAT / PUSHSTART,Toyota,Vios,2020,Sedan,Petrol - Unleaded (ULP),40 - 45K KM    ,Automatic,Red,55770,RM 723/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2015 Toyota Vios 1.5 E FACELIFT / 78K LOW MILEAGE / FREE WARRANTY / PUSHSTART KEYLESS / SEDAN,Toyota,Vios,2015,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Blue,36770,RM 477/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2014 Honda City 1.5 S+ / 80K LOW MILEAGE / FREE WARRANTY / SEDAN,Honda,City,2016,Sedan,Petrol - Unleaded (ULP),80 - 85K KM    ,Automatic,Grey,29770,RM 386/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2021 Honda CR-V 2.0 2WD / 37K LOW MILEAGE / FREE WARRANTY / LEATHER SEAT / SUV,Honda,CR-V,2021,SUV,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,White,101770,"RM 1,319/month",http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2015 Honda City 1.5 E / 54K LOW MILEAGE / FREE WARRANTY / PUSHSTART KEYLESS,Honda,City,2015,Sedan,Petrol - Unleaded (ULP),50 - 55K KM    ,Automatic,White,33770,RM 438/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2014 Toyota Vios 1.5 J Sedan / FREE WARRANTY,Toyota,Vios,2014,Sedan,Petrol - Unleaded (ULP),85 - 90K KM    ,Automatic,Silver,34770,RM 451/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2016 Honda City 1.5 V FACELIFT / 65K LOW MILEAGE / FREE WARRANTY / PUSHSTART KEYLESS,Honda,City,2016,Sedan,Petrol - Unleaded (ULP),60 - 65K KM    ,Automatic,Grey,37770,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2021 Honda City 1.5 V / 46K LOW MILEAGE / FREE WARRANTY / LEATHER SEAT / PUSHSTART KEYLESS,Honda,City,2021,Sedan,Petrol - Unleaded (ULP),45 - 50K KM    ,Automatic,Red,66770,RM 866/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2014 Perodua Myvi 1.3 SE SPECIAL EDITION / 95K LOW MILEAGE / FREE WARRANTY / HATCHBACK,Perodua,Myvi,2014,Hatchback,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Blue,21770,RM 282/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2021 Perodua Myvi 1.3 X PREMIUM / 38K LOW MILEAGE / FREE WARRANTY / KEYLESS PUSHSTART / HATCHBACK,Perodua,Myvi,2021,Hatchback,Petrol - Unleaded (ULP),35 - 40K KM    ,Automatic,Grey,37770,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Kajang ","Dealer        
    "
2017 Kia Sportage 2.0 GT SUV CONDITION LIKE NEW CAR CAR KING,Kia,Sportage,2017,SUV,Petrol - Unleaded (ULP),90 - 95K KM    ,Automatic,Red,52800,RM 685/month,http://schema.org/UsedCondition,5,"Selangor, Puchong ","Sales Agent        
    "
2018 Kia Carnival 2.2 YP MPV GOOD CONDTION FAMILY CAR,Kia,Carnival,2018,MPV,Diesel,85 - 90K KM    ,Automatic,Black,80800,"RM 1,048/month",http://schema.org/UsedCondition,8,"Selangor, Puchong ","Sales Agent        
    "
"2009 Toyota Vellfire 2.4 Z Platinum MPV , Year End Promotion",Toyota,Vellfire,2009,MPV,Petrol - Unleaded (ULP),120 - 125K KM    ,Automatic,Black,59800,RM 775/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru ","Dealer        
    "
[OTR]* Mercedes-Benz B200 1.6 Turbo Sport Tourer 7G W246 (CBU),Mercedes-Benz,B200,2014,Hatchback,Petrol - Unleaded (ULP),130 - 135K KM    ,Automatic,White,42900,RM 556/month,http://schema.org/UsedCondition,5,"Melaka, Melaka ","Dealer        
    "
"2022 Toyota Harrier 2.0 G Leather (JAPAN SPEC) 2 TONE LEATHER, DISPLAY AUDIO, BACK CAMERA, POWER BOOT, DIGITAL INNER MIRROR",Toyota,Harrier,2022,SUV,Petrol - Unleaded (ULP),15 - 20K KM    ,Automatic,Black,183000,"RM 2,372/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Old Klang Road ","Sales Agent        
    "
2016 Audi A4 1.8 TFSI Sedan(Owner Take Good Care Of The Car)(On Time Maintenance)(All Original Like New Condition)(Welcome View To Confirm Details),Audi,A4,2016,Sedan,Petrol - Unleaded (ULP),75 - 80K KM    ,Automatic,Grey,48777,RM 632/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi ","Sales Agent        
    "
"2021 Toyota GR86 2.4 RZ Coupe MT (JAPAN SPEC) HALF LEATHER, (DOP)NAVI TV, BACK CAMERA, GR AERO, RAYS 19 AW",Toyota,GR86,2021,Coupe,Petrol - Unleaded (ULP),15 - 20K KM    ,Manual,Black,188000,"RM 2,437/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Old Klang Road ","Sales Agent        
    "
2022 Audi RS7 4.0 Sportback Hatchback - Air suspension,Audi,RS7,2022,Hatchback,Petrol - Unleaded (ULP),10 - 15K KM    ,Automatic,White,725000,"RM 9,399/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang ","Broker        
    "
2021 Mitsubishi Triton 2.4(A) VGT PREMIUM FULL SERVICE MILEAGE 5XK TWIN TURBO ENGINE GEARBOX TIPTOP CONDITION,Mitsubishi,Triton,2021,Pickup Truck,Diesel,50 - 55K KM    ,Manual,Black,85333,"RM 1,106/month",http://schema.org/UsedCondition,5,"Selangor, Balakong ","Dealer        
    "
2016 Mercedes-Benz GLC250 2.(A) 4MATIC AMG Line SUV  LOAN FULL SERVICE ORIGINAL MILEAGE FOC WARRANTY SUNROOF & MOONROOF POWERBOOT BURMESTER SYSTEM,Mercedes-Benz,GLC250,2016,SUV,Petrol - Unleaded (ULP),70 - 75K KM    ,Automatic,Red,125333,"RM 1,625/month",http://schema.org/UsedCondition,5,"Selangor, Balakong ","Dealer        
    "
"2022 Lexus RX300 2.0 F Sport 4WD (JAPAN SPEC) PANORAMIC ROOF, RED LEATHER, (ORIGINAL) NAVI. TV, 4 CAMERAS, POWER BOOT, 3-EYE LED, HUD, REAR POWER SEAT",Lexus,RX300,2022,SUV,Petrol - Unleaded (ULP),25 - 30K KM    ,Automatic,Black,303000,"RM 3,928/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Old Klang Road ","Sales Agent        
    "
2021 BMW 4 SERIES 420I GRAND COUPE M SPORT / COMFORT PKG,BMW,420i,2021,Coupe,Petrol - Unleaded (ULP),5 - 10K KM    ,Automatic,Grey,288000,"RM 3,734/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang ","Broker        
    "
