Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
**MITSUBISHI WARRANTY 2025 *** 2019 Mitsubishi ASX 2.0 SUV  Full Record,Mitsubishi,ASX,2019,SUV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Grey,50000,RM 648/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 BMW 218i 1.5 Gran Coupe M Sport (BMW Certified Dealer),BMW,218i,2020,Sedan,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,White,118000,"RM 1,530/month",http://schema.org/UsedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
*** FULL PPF WRAPPING *** 2017/20 Porsche 911 3.0 Carrera Facelift Coupe High Spec 1Y Warranty - Sport Chrono - Bose - Porsche Exhaust - Sunroof,Porsche,911,2017,Coupe,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,488000,"RM 6,327/month",http://schema.org/UsedCondition,4,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Executive 4 Seater 2020 Rolls-Royce Cullinan,Rolls-Royce,Cullinan,2020,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,2290000,"RM 29,688/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Bukit Bintang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Perodua Myvi 1.5 AV Hatchback,Perodua,Myvi,2019,Hatchback,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,Red,39800,RM 516/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
UNREG 2021 Honda Step WGN 1.5 Spada Cool Spirit ORI 30K KM 7 SEATER 2 POWER DOOR WAKU WAKU GATE GATHERS PLAY ROOF MONITOR AMBIENT LIGHT STEPWAGON,Honda,Step WGN,2021,MPV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,156000,"RM 2,022/month",http://schema.org/RefurbishedCondition,8,"Kuala Lumpur, Jln Ampang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
UNREG 2020 Mercedes-Benz A180 SEDAN AMG 1.3 TURBO ORI 23K KM ELECTRICAL MEMORY SEAT REVERSE CAMERA FULL DIGITAL METER BLIND SPOT ASSIST MULTI BEAM,Mercedes-Benz,A180,2020,Sedan,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Red,164000,"RM 2,126/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jln Ampang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Perodua Alza 1.5 SE MPV,Perodua,Alza,2016,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,29800,RM 386/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 Mercedes-Benz C200 CGI 1.8 AMG Bodystyling Sedan,Mercedes-Benz,C200 CGI,2014,Sedan,Petrol - Unleaded (ULP),115 - 120K KM,Automatic,Silver,29800,RM 386/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Proton Iriz 1.6 Executive Hatchback,Proton,Iriz,2016,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Red,16800,RM 218/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Honda N-Box Custom 0.7 G L Hatchback,Honda,N-Box Custom,2019,Hatchback,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Black,78800,"RM 1,022/month",http://schema.org/UsedCondition,4,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Suzuki Jimny Sierra 1.5 JC MINI G CLASS ** CHEAPEST IN TOWN **,Suzuki,Jimny Sierra,2023,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,155000,"RM 2,009/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Old Klang Road","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton X50 1.5 TGDI Flagship,Proton,X50,2022,SUV,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Red,79800,"RM 1,035/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Porsche 718 2.0 Cayman HIGH SPEC ** NEW ARRIVAL **,Porsche,718,2019,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Grey,359000,"RM 4,654/month",http://schema.org/RefurbishedCondition,2,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz A200 1.3 Progressive Line Hatchback,Mercedes-Benz,A200,2020,Hatchback,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,Silver,139800,"RM 1,812/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Alphard 2.5 SC PILOT SEAT 3LEDS SUNROOF PRE CRASH LANE KEEPING ASSIST APPLE CAR PLAY JAPAN GRADE 4.5 INC SST UNREG,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,209000,"RM 2,710/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Nissan Navara 2.5 NP300 VL Black Series Dual Cab Pickup Truck,Nissan,Navara,2018,Pickup Truck,Diesel,85 - 90K KM,Automatic,Silver,59800,RM 775/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Mercedes-Benz C200 1.5 AMG Line Coupe,Mercedes-Benz,C200,2018,Coupe,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,149800,"RM 1,942/month",http://schema.org/UsedCondition,4,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Honda HR-V 1.8 i-VTEC V SUV,Honda,HR-V,2018,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Grey,63800,RM 827/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Toyota Yaris 1.5 G Hatchback,Toyota,Yaris,2019,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,66800,RM 866/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Honda City 1.5 V Sensing Sedan,Honda,City,2023,Sedan,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,75800,RM 983/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Hyundai Grand Starex 2.5 Executive MPV,Hyundai,Grand Starex,2019,MPV,Diesel,85 - 90K KM,Automatic,Black,109800,"RM 1,423/month",http://schema.org/UsedCondition,11,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mercedes-Benz E350 2.0 AMG Line Sedan,Mercedes-Benz,E350,2021,Sedan,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Others,229800,"RM 2,979/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mercedes-Benz CLA250 2.0 4MATIC KEYLESS ENTRY MEMORY SEATS REVERSE CAMERA CBU JAPAN GRADE 4.5 INC SST UNREG,Mercedes-Benz,CLA250,2021,Coupe,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Silver,209000,"RM 2,710/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2010 Toyota Wish 1.8 X MPV,Toyota,Wish,2010,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Black,43800,RM 568/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Toyota Vios 1.5 G Sedan (A) BLACKLIST AKPK SAA CAN LOAN LOAN KEDAI ADVAILABLE - Cars for sale,Toyota,Vios,2019,Sedan,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Black,55700,RM 722/month,http://schema.org/UsedCondition,5,"Selangor, Jenjarom","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Mercedes-Benz C200 2.0 AMG Sedan,Mercedes-Benz,C200,2017,Sedan,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Black,116800,"RM 1,514/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Toyota Harrier 2.0 G NEW MODEL PRE CRASH LANE KEEPING ASSIST DIGITAL INNER MIRROR JAPAN GRADE 4 APPLE CAR PLAY FREE GIFTS INC SST UNREG,Toyota,Harrier,2022,SUV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Black,163000,"RM 2,113/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton X50 1.5 Executive SUV (A)  BLACKLIST AKPK SAA CAN LOAN LOAN KEDAI ADVAILABLE - Cars for sale,Proton,X50,2022,SUV,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Silver,63700,RM 826/month,http://schema.org/UsedCondition,5,"Selangor, Jenjarom","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Porsche Cayenne GTS 4.0 V8 Coupe FACELIFT,Porsche,Cayenne,2022,Coupe,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,White,978000,"RM 12,679/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Land Rover Range Rover Velar 2.0 HSE P250 R-Dynamic SUV,Land Rover,Range Rover Velar,2022,SUV,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,485000,"RM 6,288/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 BMW iX 0.0 xDrive50 Sport SUV,BMW,iX,2023,SUV,Electric,5 - 10K KM,Automatic,White,338000,"RM 4,382/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 BMW iX 0.0 xDrive40 Sport SUV,BMW,iX,2023,SUV,Electric,5 - 10K KM,Automatic,Black,278000,"RM 3,604/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz EQE 350+ 0.0 AMG Line Sedan,Mercedes-Benz,EQE 350+,2023,Sedan,Electric,5 - 10K KM,Automatic,Black,268000,"RM 3,474/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Lexus RZ450e 0.0 Luxury SUV,Lexus,RZ450e,2024,SUV,Electric,0 - 5K KM,Automatic,Blue,298000,"RM 3,863/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz GLA200 1.3 Progressive Line SUV,Mercedes-Benz,GLA200,2023,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,209000,"RM 2,710/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
**M.Benz Warranty til DEC 2026** 2022 Mercedes-Benz CLA45 AMG 2.0 S Coupe 18k KM,Mercedes-Benz,CLA45 AMG,2022,Coupe,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,388800,"RM 5,041/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"Proton Iriz 1.3 Executive (M) SEMUA MASALAH BOLEH BUAT LOAN KEDAI - CCRIS CTOS , BLACKLIST , AKPK , NO DOCUMENT , SAA - ALL PROBLEM CAN APPLY LOAN",Proton,Iriz,2016,Hatchback,Petrol - Unleaded (ULP),120 - 125K KM,Manual,White,13800,RM 179/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Batu Caves / Selayang","Dealer                                            
                            
                                            This seller is a member of the Federation of Motor & Credit Companies Association (FMC). FMC members have a record of accomplishment & fair dealing
                                        
                                                        
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 MINI Aceman 0.0 SE SUV - PREMIUM SELECTION,MINI,Aceman,2024,SUV,Electric,0 - 5K KM,Automatic,Blue,190000,"RM 2,463/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 BMW 328i 2.0 GT Sport Line Hatchback - PREMIUM SELECTION,BMW,328i,2015,Hatchback,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Grey,68000,RM 882/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 BMW i5 0.0 eDrive40 M Sport Sedan - PREMIUM SELECTION,BMW,i5,2024,Sedan,Electric,10 - 15K KM,Automatic,White,315000,"RM 4,084/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Mercedes-Benz GLE63 5.5 AMG S Coupe UNDER WARRANTY REGISTER 2018 TIP TOP CONDITION ORIGINAL MILEAGE RACECHIP TUNE PRICE CAN OFFER UNTIL LET GO,Mercedes-Benz,GLE63,2017,Coupe,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Green,420000,"RM 5,445/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Best deal 2024 Peugeot 408 1.6 GT Hatchback,Peugeot,408,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Others,196000,"RM 2,541/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Setapak",Sales Agent Agent
Best cash rebate 2024 Peugeot 408 1.6 GT Hatchback,Peugeot,408,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Others,196000,"RM 2,541/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Setapak",Sales Agent Agent
BEST CASH 2024 Mazda CX-5 2.0 FACELIFT,Mazda,CX-5,2024,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Others,161400,"RM 2,092/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Setapak",Sales Agent Agent
ORI2019 Kia Picanto 1.2 EX F/SERVICE KIA 60KM FACELIFT KEYLESS /1YR WARRANTY/APPLE CARPLAY/1 OWNER,Kia,Picanto,2019,Hatchback,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Gold,33888,RM 439/month,http://schema.org/UsedCondition,5,"Selangor, Serdang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Audi Q2 1.4 TFSI SUV,Audi,Q2,2022,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Grey,132000,"RM 1,711/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Lexus RX300 2.0 VERSION L SUV BROWN SEAT 360 CAM HUD BSM 4.5 A GRADE UNREG,Lexus,RX300,2020,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,255000,"RM 3,306/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Honda Civic 1.8 S i-VTEC Sedan,Honda,Civic,2016,Sedan,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Grey,63800,RM 827/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2011 Maserati GranTurismo 4.7 S MC Sport Line Coupe REGISTER 2015 TIP TOP CONDITION HIGH SPEC ORIGINAL MILEAGE PRICE CAN OFFER UNTIL LET GO,Maserati,GranTurismo,2011,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Black,168000,"RM 2,178/month",http://schema.org/UsedCondition,4,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 ORI 4K KM BLACK INT DIM BSM HUD 360CAM LEATHER SIDE BLIND TURBO Toyota Vellfire 2.4 Z Premier UNREG,Toyota,Vellfire,2023,MPV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,446000,"RM 5,782/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Hyundai IONIQ 6 NEW / PREOWN / CLEAR STOCK SALES / HUGE REBATE /ALL IN PRICE,Hyundai,IONIQ 6,2023,Sedan,Electric,0 - 5K KM,Automatic,Others,115888,"RM 1,502/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Old Klang Road",Dealer
2020 Toyota Alphard 2.5 S SA TYPE GOLD SPEC,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,192000,"RM 2,489/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Jln Ampang",Sales Agent Agent
2019 AUDI S5 TFSI QUATTRO S-LINE 3.0 FULL SPEC / FREE 5 YEAR WARRANTY,Audi,S5,2019,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,White,245000,"RM 3,176/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Perodua Bezza 1.3 Advance Premium Sedan - BEST DEAL IN TOWN,Perodua,Bezza,2019,Sedan,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Red,39900,RM 517/month,http://schema.org/UsedCondition,5,"Penang, Juru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 MODELLISTA BODYKIT 7 STYLE DAYLIGHT DIM BSM 3LED APPLE CAR PLAY PRE CRASH Toyota Alphard 2.5 S Type Gold UNREG G,Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,210000,"RM 2,723/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 NEW CAR CONDITION ORI 350 KM ONLY AUTO SIDE STEP BLACK INT BSM 360CAM APPLE CAR PLAY LEATHER SIDE BLIND Toyota Alphard 2.5 Z UNREG,Toyota,Alphard,2023,MPV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,349000,"RM 4,525/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 BMW 330i 2.0 M Sport Sedan,BMW,330i,2019,Sedan,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,White,168000,"RM 2,178/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 ORI 3K KM 5 SEATER DIGITAL INNER MIRROR DIM BLACK INT 360CAM MATRIX LED BSM APPLE PLAY Land Rover Defender P300 2.0 TURBO UNREG,Land Rover,Defender,2023,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Grey,409000,"RM 5,302/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Porsche 911 3.0 Carrera 4S Coupe 992 Unregistered,Porsche,911,2021,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Silver,933000,"RM 12,096/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Sungai Besi","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 BMW X1 2.0 sDrive20i Sport Line SUV,BMW,X1,2017,SUV,Petrol - Unleaded (ULP),135 - 140K KM,Automatic,Black,64800,RM 840/month,http://schema.org/UsedCondition,5,"Penang, Bayan Lepas","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 BMW X4 2.0 xDrive30i M Sport SUV (BMW Premium Selection),BMW,X4,2019,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,203000,"RM 2,632/month",http://schema.org/UsedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Champagne Color - 2021 Lexus RX300 2.0 F Sport - Red Interior - Panoramic Roof - 360 Camera - Full Spec - View To Believe,Lexus,RX300,2021,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Gold,279000,"RM 3,617/month",http://schema.org/RefurbishedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 BMW X3 2.0 xDrive30i M Sport SUV (BMW Premium Selection),BMW,X3,2020,SUV,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,185000,"RM 2,398/month",http://schema.org/UsedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
NEW CAR CONDITION - 2021 MINI 3 Door 2.0 John Cooper Works - UNION JACK REAR LAMP - SPORTS MODE - JCW RIM - JCW STEERING - JCW SEATS - VIEW TO BELIEVE,MINI,3 Door,2021,Hatchback,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Silver,188000,"RM 2,437/month",http://schema.org/RefurbishedCondition,4,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
19K MILEAGE - FULL SPEC 2021 Toyota Alphard 2.5 G  S TYPE GOLD - SUNROOF - DIM - BSM - APPLE CARPLAY - POWER BOOT - VIEW TO BELIEVE,Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,199000,"RM 2,580/month",http://schema.org/RefurbishedCondition,8,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Alphard 2.5 S TYPE GOLD 3LED SUNROOF / DIM / BSM / GRADE 4 / 39K MILEAGE / RECON UNREGISTER,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,195000,"RM 2,528/month",http://schema.org/RefurbishedCondition,7,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 10TH ANNIVERSARY ORI 13K KM SUNROOF PDLS PLUS BOSE AMBIENT LIGHT 360CAM AIRMATIC PASM PRE CRASH BSM LANE ASSIST APPLE PLAY Porsche Panamera 3.0,Porsche,Panamera,2020,Hatchback,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Red,480000,"RM 6,223/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 Toyota Alphard 2.5 SC With Sunroof , DIM , BSM , Grade 4.5 , Recon Unregister",Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Black,233000,"RM 3,021/month",http://schema.org/RefurbishedCondition,7,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2023 Toyota Alphard 2.5 Z [ GRADE 6A / 3K KM ] FULLY LOADED [ Side Step , HUD , DIM , BSM , Moonroof , Roof Monitor ] Recon Unregister",Toyota,Alphard,2023,MPV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,368000,"RM 4,771/month",http://schema.org/RefurbishedCondition,7,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
