Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
[PANAROMIC][360 CAMERA][BSM][LKA] 2020 Lexus RX300 2.0 F SPORT 7 YEARRS WARRANTY,Lexus,RX300,2020,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,253000,"RM 3,280/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[LEATHER][JBL][4 CAMERA] 2021 Toyota Harrier 2.0 5 YEARS WARRANTY,Toyota,Harrier,2021,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Others,179000,"RM 2,321/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ALPINE][8Seater] 2019 Toyota Alphard 2.5 X 5 YEARS WARRANTY,Toyota,Alphard,2019,MPV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,162000,"RM 2,100/month",http://schema.org/RefurbishedCondition,8,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Volkswagen Passat 1.8 280 TSI Comfortline Sedan,Volkswagen,Passat,2018,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Black,58990,RM 765/month,http://schema.org/UsedCondition,5,"Selangor, Bandar Baru Bangi",Private
[HASHBACK][AMG] 2019 Mercedes-Benz A180 1.3 AMG 5 YEARS WARRANTY,Mercedes-Benz,A180,2019,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Grey,139000,"RM 1,802/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[MODELISTA] 2019 Toyota Vellfire 2.5 ZG 5 YEARS WARRANTY,Toyota,Vellfire,2019,MPV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Black,197000,"RM 2,554/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2006 Porsche Cayman 3.4 S Coupe,Porsche,Cayman,2006,Coupe,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Black,96666,"RM 1,253/month",http://schema.org/UsedCondition,2,"Selangor, Petaling Jaya",Dealer
2022 Toyota Crown 2.4 turbo RS Advanced,Toyota,Crown,2022,Sedan,Hybrid,0 - 5K KM,Automatic,Orange,269700,"RM 3,496/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Gombak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Land Rover Range Rover Velar 2.0 P250 R-Dynamic S SUV Unregister,Land Rover,Range Rover Velar,2021,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,359000,"RM 4,654/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya",Dealer
2018 Mercedes-Benz GLC43 AMG 3.0 4MATIC SUV [ONE OWNER][ORI 18K KM][LOCAL CAR][FULL MERCEDES SERVICE RECORD][FREE 2 YEAR WARRANTY][CAR KING] 18,Mercedes-Benz,GLC43 AMG,2018,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,White,195999,"RM 2,541/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz GLA35 AMG 2.0 4MATIC SUV [ONE OWNER][ORI 4K KM][WARRANTY MERCEDES 2027][LIKE NEW CAR] 23,Mercedes-Benz,GLA35 AMG,2023,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Silver,264999,"RM 3,436/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Mercedes-Benz E200 2.0 Edition E Sedan [ONE OWNER CAR][ORI 67K KM][FREE 2 YEAR WARRANTY][CAR KING] 15,Mercedes-Benz,E200,2015,Sedan,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,69999,RM 907/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Mercedes-Benz GLC300 2.0 4MATIC AMG Line SUV [ONE OWNER][ORI 23K KM ONLY][UNDER WARRANTY MERCEDES][CAR KING] 21,Mercedes-Benz,GLC300,2021,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Grey,219999,"RM 2,852/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Ampang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Toyota Alphard 2.5 Z (A) MODELLISTA HUD 360CAM ROOF AGH40 UNREG,Toyota,Alphard,2023,MPV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,358000,"RM 4,641/month",http://schema.org/RefurbishedCondition,7,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 DWA Volkswagen Tiguan 1.4 Allspace Highline (Pre-Owned),Volkswagen,Tiguan,2022,SUV,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Grey,122888,"RM 1,593/month",http://schema.org/UsedCondition,7,"Johor, Skudai",Dealer
2024 DWA Volkswagen VW Golf 2.0 GTi IQ.Drive ( Demo-Low Mileage),Volkswagen,Golf,2024,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,215888,"RM 2,799/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam",Dealer
2021 DWA VW Tiguan 2.0 Volkswagen AllSpace R-Line 4MOTION,Volkswagen,Tiguan,2021,SUV,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Grey,131888,"RM 1,710/month",http://schema.org/UsedCondition,7,"Selangor, Shah Alam",Dealer
[ 2018 ] Mercedes-Benz GLC250 2.0 (A) 4MATIC Coupe Full Spec,Mercedes-Benz,GLC250,2018,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,177700,"RM 2,304/month",http://schema.org/UsedCondition,5,"Selangor, Kapar","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 DWA VW Golf 2.0 R with IQ.Drive + 4motion (Pre-Owned Volkswagen),Volkswagen,Golf,2024,Hatchback,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,288888,"RM 3,745/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru",Dealer
[ 2006 ] Perodua Myvi 1.3 EZi (A) FULL SPEC,Perodua,Myvi,2006,Hatchback,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,9700,RM 126/month,http://schema.org/UsedCondition,5,"Selangor, Kapar","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2014 ] Perodua Myvi 1.3 EZI [A] FULL SPEC,Perodua,Myvi,2014,Hatchback,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,White,18700,RM 242/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2014 ] Perodua Myvi 1.5 SE [A] FULL SPEC,Perodua,Myvi,2014,Hatchback,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Purple,23700,RM 307/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2018 ] Mercedes-Benz GLC250 2.0 4MATIC COUPE [A] FULL SPEC,Mercedes-Benz,GLC250,2018,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,177700,"RM 2,304/month",http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2019 ] BMW X1 2.0 sDrive20i [A] FULL SPEC,BMW,X1,2019,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Blue,72700,RM 943/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Proton Saga 1.3 Sedan,Proton,Saga,2024,Sedan,Petrol - Unleaded (ULP),10437 KM,Automatic,Silver,41600,RM 539/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Setiawangsa","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Proton Saga 1.3 Sedan,Proton,Saga,2020,Sedan,Petrol - Unleaded (ULP),93972 KM,Automatic,Others,32400,RM 420/month,http://schema.org/UsedCondition,5,"Melaka, Melaka","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 Toyota Alphard 2.5 S  ,8 SEATER (PROMOTION PRICE) 2 POWER DOOR ,REAR CAMERA ,LKA ,PRE CRTASH ,APPLE CARPLAY ,UNREG",Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,180777,"RM 2,344/month",http://schema.org/RefurbishedCondition,8,"Kuala Lumpur, KLCC","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HARI RAYA CRAZY SALE 2020 BMW 320d 2.0 M Sport xDrive,BMW,320d,2020,Wagon,Diesel,35 - 40K KM,Automatic,White,163000,"RM 2,113/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Honda Civic 2.0 Type R Hatchback Unreg***Tiptop Condition***Must View Car Low Milage***Call Of Booking View Car***Free Petrol Free Polish Tinted,Honda,Civic,2023,Hatchback,Petrol - Unleaded (ULP),5 - 10K KM,Manual,White,286000,"RM 3,708/month",http://schema.org/RefurbishedCondition,4,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 MERCEDES BENZ A35 AMG 2.0 4MATIC HATCHBACK - READY STOCK, FREE WARRANTY, LOW MILEAGE",Mercedes-Benz,A35 AMG,2021,Hatchback,Petrol - Unleaded (ULP),18000 KM,Automatic,Grey,238000,"RM 3,086/month",http://schema.org/RefurbishedCondition,5,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2020 PORSCHE 911 3.0 CARRERA S COUPE - UK SPEC, SUNROOF, SPORT EXHAUST, SPORT CHRONO PACKAGE, AEROKITS",Porsche,911,2020,Coupe,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Silver,755000,"RM 9,788/month",http://schema.org/RefurbishedCondition,4,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 JAECOO J7 1.6 SUV,JAECOO,J7,2024,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Others,138800,"RM 1,799/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras",Sales Agent Agent
2025 Mazda CX-8 2.5 SKYACTIV-G High SUV,Mazda,CX-8,2025,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Red,193960,"RM 2,515/month",http://schema.org/NewCondition,6,"Kuala Lumpur, Cheras",Sales Agent Agent
2025 Mazda 3 2.0 SKYACTIV-G Ignite Edition Hatchback,Mazda,3,2025,Hatchback,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Others,176059,"RM 2,282/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras",Sales Agent Agent
"2021 Toyota Harrier 2.0 Z LEATHER PANAROMIC ROOF , 4.5 Unreg Low Mileage , 5 Year Warranty , JBL Sound Full Leather HUD 4Cam Precrash , Negotiable",Toyota,Harrier,2021,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,White,191888,"RM 2,488/month",http://schema.org/RefurbishedCondition,5,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 BMW X5 3.0 xDrive45e M Sport SUV,BMW,X5,2023,SUV,Hybrid,35 - 40K KM,Automatic,Others,338000,"RM 4,382/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Tun Razak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Mazda 2 1.5 SKYACTIV-G Sedan Soul Red by Sime Darby Auto Selection,Mazda,2,2017,Sedan,Petrol - Unleaded (ULP),40 - 45K KM,Automatic,Red,43000,RM 557/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Tun Razak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Proton X70 1.8 TGDI Premium 2WD CKD SUV by Sime Darby Auto Selection,Proton,X70,2022,SUV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Red,78000,"RM 1,011/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Tun Razak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Porsche Cayenne 3.0 SUV CKD by Sime Darby Auto Selection,Porsche,Cayenne,2022,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Grey,410000,"RM 5,315/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Tun Razak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 FACELIFT Hyundai Kona 1.6 Turbo N Line by Sime Darby Auto Selection,Hyundai,Kona,2021,SUV,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Blue,92000,"RM 1,193/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Jln Tun Razak","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"May 2022 BMW Z4 sDrive30i M Sport (A) G29 2.0 Turbo, Convertible Local CBU Imported Brand New By BMW MALAYSIA CAR KING Super low mileage 1.8k KM",BMW,Z4,2022,Convertible,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,White,318888,"RM 4,134/month",http://schema.org/UsedCondition,2,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"September 2015 AUDI TT 2.0 TFSi (A) 8S Petrol Turbo S-Tronic, High Spec CBU Local Imported Brand New from Germany By Local AUDI MALAYSIA, 1Owner, Mu",Audi,TT,2015,Coupe,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Red,113500,"RM 1,471/month",http://schema.org/UsedCondition,4,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2017 Registered in 2023 PORSCHE 718 CAYMAN 2.0 T (A) Turbo PDK Dual Clutch Sport Coupe High Spec Tip Top Condition. GT4 Body kits 1 Owner,Porsche,718,2017,Coupe,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Black,263800,"RM 3,420/month",http://schema.org/UsedCondition,2,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
March 2023 VOLKSWAGEN TIGUAN 1.4 TSi (A) Allspace Elegance New Facelift CKD local brand New by VOLKSWAGEN MALAYSIA,Volkswagen,Tiguan,2023,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Blue,128800,"RM 1,670/month",http://schema.org/UsedCondition,7,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2016 Ferrari 488 GTB 3.9 Coupe Full Service Record,Carbon Pack,Suspension Lifter,Carbon Interior",Ferrari,488 GTB,2016,Coupe,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,White,1050000,"RM 13,613/month",http://schema.org/UsedCondition,2,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2017 Registered in 2021 FORD MUSTANG 2.3 Eco Boost (A) Petrol Turbo 6 speed Transmission, High spec 1 Owner",Ford,MUSTANG,2017,Coupe,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Red,158000,"RM 2,048/month",http://schema.org/UsedCondition,4,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2017 Mercedes-Benz AMG GT 4.0 S Coupe GTS,Full Service Record with Mercedes-Benz,Alcantara Steering,Sunroof,Sport Exhaust",Mercedes-Benz,AMG GT,2017,Coupe,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,495000,"RM 6,417/month",http://schema.org/UsedCondition,2,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
BMW Premium Selection Low mileage 2023 BMW M340i 3.0 xDrive M Sport Pro Sedan,BMW,M340i,2023,Sedan,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,320000,"RM 4,149/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"April 2017 MASERATI GHIBLI 3.0 (A) V6 Twin Turbo, High Spec Version CBU Imported brand New from ITALY by NAZA ITALIA .1Owner",Maserati,Ghibli,2017,Sedan,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Red,175888,"RM 2,280/month",http://schema.org/UsedCondition,5,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON EXORA TURBO EXECUTIVE 1.6 AUTO 2018 L0AN MUDAH LULUS CARKING 1YEAR WARRANTY GENUINE YEAR MADE,Proton,Exora,2018,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Grey,31800,RM 412/month,http://schema.org/UsedCondition,7,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA HRV V IVTEC 1.8 AUTO 2017 L0AN MUDAH LULUS GENUINE YEAR MADE 1YEAR WARRANTY CARKING,Honda,HR-V,2017,SUV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,55800,RM 723/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON PREVE CFE PREMIUM TURBO 1.6 AUTO 2018 CARKING L0AN MUDAH LULUS GENUINE YEAR MADE 1YEAR WARRANTY,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Blue,27800,RM 360/month,http://schema.org/UsedCondition,5,"Penang, Simpang Ampat","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PERODUA MYVI X 1.3 AUTO 2015 L0AN MUDAH LULUS GENUINE YEAR MADE 1YEAR WARRANTY CARKING,Perodua,Myvi,2015,Hatchback,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,Purple,28800,RM 373/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
TOYOTA ALTIS G 1.8 AUTO 2018 L0AN MUDAH LULUS GENUINE YEAR MADE 1YEAR WARRANTY CARKING,Toyota,Corolla Altis,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Grey,65800,RM 853/month,http://schema.org/UsedCondition,5,"Penang, Simpang Ampat","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
TOYOTA COROLLA ALTIS E 1.8 AUTO L0AN MUDAH LULUS CARKING GENUINE YEAR MADE 1OWNER,Toyota,Corolla Altis,2011,Sedan,Petrol - Unleaded (ULP),120 - 125K KM,Automatic,Silver,29800,RM 386/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PROTON PREVE CFE PREMIUM TURBO 1.6 AUTO 2018 L0AN MUDAH LULUS CARKING GENUINE YEAR MADE 1YEAR WARRANTY,Proton,Preve,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Red,27800,RM 360/month,http://schema.org/UsedCondition,5,"Penang, Simpang Ampat","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PERODUA MYVI SE 1.3 AUTO 2014 L0AN MUDAH LULUS CARKING GENUINE YEAR MADE 1YEAR WARRANTY,Perodua,Myvi,2014,Hatchback,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Grey,25800,RM 334/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA CITY V IVTEC 1.5 AUTO 2014 L0AN MUDAH LULUS GENUINE YEAR MADE 1YEAR WARRANTY CARKING 1OWNER,Honda,City,2014,Sedan,Petrol - Unleaded (ULP),100 - 105K KM,Automatic,Grey,37800,RM 490/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA HRV S IVTEC 1.8 AUTO 2017 L0AN MUDAH LULUS CARKING GENUINE YEAR MADE 1YEAR WARRANTY 1OWNER,Honda,HR-V,2017,SUV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Red,49800,RM 646/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PERODUA ALZA EZ 1.5 AUTO 2016 L0AN MUDAH LULUS CARKING GENUINE YEAR MADE 1YEAR WARRANTY 1OWNER,Perodua,Alza,2016,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,Silver,35800,RM 464/month,http://schema.org/UsedCondition,7,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
HONDA ACCORD VTIL 2.0 AUTO 2016 L0AN MUDAH LULUS CARKING 1YEAR WARRANTY GENUINE YEAR MADE 1OWNER,Honda,Accord,2016,Sedan,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,51800,RM 672/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PERODUA ALZA ADVANCE 1.5 AUTO 2016 L0AN MUDAH LULUS 1YEAR WARRANTY CARKING GENUINE YEAR MADE,Perodua,Alza,2016,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,37800,RM 490/month,http://schema.org/UsedCondition,7,"Selangor, Kajang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 BMW M4 3.0 Competition M X-Drive Facelift Pro Package Coupe,BMW,M4,2023,Coupe,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Yellow,758000,"RM 9,827/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
New Perodua Myvi 1.5 AV Ready Stock,Perodua,Myvi,2025,Hatchback,Petrol - Unleaded (ULP),- KM,Automatic,White,60230,RM 781/month,http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras",Sales Agent Agent
New Proton X70 1.5 TGDI Premium X Rebate + Ready Stock,Proton,X70,2025,SUV,Petrol - Unleaded (ULP),- KM,Automatic,Red,126800,"RM 1,644/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Cheras",Sales Agent Agent
July 2024 BMW X4 xDrive30i (A) G02 New Facelift LCi  M Sport High Spec version SAV (Sport activity Coupe) Local Brand New By BMW MALAYSIA  1 Owner,BMW,X4,2024,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,335800,"RM 4,353/month",http://schema.org/UsedCondition,5,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 Audi RS3 2.5 Quattro Hatchback - 362HP & 465Nm - Sepang Blue w/ Black Nappa leather interior - RS Sport Exhaust - Bang & Olufsen Sound - 70K KM -,Audi,RS3,2015,Hatchback,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Blue,163686,"RM 2,122/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"July 2010 MERCEDES-BENZ C200 CGi (A) W204, Local BlueEFCY Elegance  High Spec CKD Local Brand New by MERCEDES-BENZ MALAYSIA.",Mercedes-Benz,C200 CGI,2010,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Grey,26888,RM 349/month,http://schema.org/UsedCondition,5,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2025 Perodua Ativa 1.0 AV SUV **Duit Raya 1,000 + Fast Delivery** - Tempah Sekarang",Perodua,Ativa,2025,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Red,73400,RM 952/month,http://schema.org/NewCondition,5,"Kuala Lumpur, Ampang Hilir",Sales Agent Agent
2020 Registered June 2022 BENTLEY CONTINENTAL GT V8 4.0 (A) High Spec Tip Top Condition Must Buy,Bentley,Continental GT,2020,Coupe,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,918000,"RM 11,901/month",http://schema.org/UsedCondition,4,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"February 2021 BMW X5 xDrive45e (A) G05 3.0L Petrol Twin Power Turbo, PHEV. Original M Sport High Spec Local Brand New by BMW MALAYSIA CAR KING 20k KM",BMW,X5,2021,SUV,Hybrid,20 - 25K KM,Automatic,Grey,248000,"RM 3,215/month",http://schema.org/UsedCondition,5,"Penang, Greenlane","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
